AccountAge,MonthlyCharges,TotalCharges,SubscriptionType,PaymentMethod,PaperlessBilling,ContentType,MultiDeviceAccess,DeviceRegistered,ViewingHoursPerWeek,AverageViewingDuration,ContentDownloadsPerMonth,GenrePreference,UserRating,SupportTicketsPerMonth,Gender,WatchlistSize,ParentalControl,SubtitlesEnabled,CustomerID,Churn
52,12.269138979334652,637.9952269254019,Standard,Mailed check,Yes,Both,Yes,Mobile,30.996902631956544,12.791819552537092,7,Comedy,3.9547115282876097,8,Female,14,Yes,Yes,A9ITXR6FAK,1
63,19.54435448830956,1231.2943327635023,Standard,Bank transfer,No,Both,Yes,Computer,30.47219478369068,6.648432382518197,12,Drama,2.557295711910425,8,Female,19,Yes,No,GW9144M94H,0
50,19.969976835541935,998.4988417770968,Standard,Credit card,No,Movies,No,Tablet,11.311212321006952,12.3408557705357,38,Fantasy,4.446188719335453,6,Male,16,Yes,No,JH4Q42QH1Z,1
20,5.5887729364037675,111.77545872807536,Standard,Electronic check,Yes,TV Shows,Yes,Mobile,18.698970123395036,162.6423067017709,1,Drama,4.667240145282939,6,Female,20,Yes,No,TU754U6PIQ,0
114,16.143266947083333,1840.3324319675,Premium,Mailed check,Yes,Movies,Yes,TV,24.53690901274519,78.69317082628939,31,Drama,1.820074659002724,7,Female,20,Yes,Yes,SKA0L1NLKS,0
27,9.062414118913605,244.68518121066737,Premium,Electronic check,No,Movies,Yes,Mobile,33.75428225116645,19.691620696960285,0,Sci-Fi,4.1590094840887275,0,Female,5,Yes,Yes,LQELGTCGYV,0
70,12.045829932354032,843.2080952647822,Premium,Electronic check,No,TV Shows,Yes,Mobile,31.34767701742069,66.52585588520826,44,Action,4.32159814086126,1,Male,14,Yes,No,U47T0XKQGF,1
62,18.562361447993737,1150.8664097756118,Standard,Bank transfer,Yes,TV Shows,Yes,TV,9.160172169976716,24.226820952247365,20,Action,4.326168469917469,5,Female,22,Yes,No,K8EVB7CSHG,0
31,9.241537737426489,286.4876698602211,Basic,Mailed check,Yes,Movies,No,Computer,33.18185404500987,106.97197466440174,14,Action,1.2495771690772366,0,Male,11,Yes,Yes,D9GVN0CE7U,0
60,16.53800905699014,992.2805434194084,Standard,Bank transfer,No,Both,No,TV,31.004773832017182,79.52324427951498,12,Fantasy,3.8448299875366247,5,Male,3,Yes,Yes,JSR5NYTN2L,0
70,8.573569273669673,600.149849156877,Standard,Credit card,No,Movies,Yes,Tablet,31.83961574633565,76.28211577510724,34,Action,4.937755655329297,8,Male,0,Yes,No,XJP6UL5C78,0
89,10.142520581710087,902.6843317721978,Premium,Credit card,No,TV Shows,Yes,TV,18.11651846012065,170.21087063402143,11,Comedy,4.095596190361448,9,Female,8,No,No,S3B5KGCMSO,0
90,14.434431442885172,1299.0988298596656,Basic,Bank transfer,No,Both,Yes,Tablet,17.55687809038078,133.81243252035398,13,Fantasy,3.5908182094626535,1,Male,7,No,Yes,4CDTTS054N,0
73,8.615406326977492,628.9246618693569,Standard,Credit card,No,Both,No,TV,38.97617244889061,30.01401849702659,7,Action,2.5532120560805516,8,Male,4,Yes,Yes,RL1B3S70BB,0
8,9.598732183619534,76.78985746895627,Basic,Bank transfer,No,Both,No,Tablet,13.07711203352962,127.8800491975117,25,Sci-Fi,1.996049480100828,6,Female,21,Yes,Yes,NR9KIWP5EV,0
84,12.609800777218526,1059.223265286356,Standard,Credit card,Yes,TV Shows,No,Tablet,6.25723361816889,134.0639796062094,48,Sci-Fi,3.7139681139303025,9,Male,21,No,No,X0XOWFVLUV,0
78,10.874141932430147,848.1830707295517,Basic,Electronic check,Yes,TV Shows,No,Tablet,35.578442548292365,155.85407425770978,15,Action,3.8362129707611152,0,Female,11,Yes,No,4Q4AEWWQFL,0
15,7.1824687992803655,107.73703198920548,Standard,Bank transfer,Yes,TV Shows,No,Mobile,18.5429392439879,63.57692630102396,19,Action,4.6667809232576385,2,Female,22,No,No,PUD3I8KJR6,0
54,12.054270017886893,650.9305809658922,Premium,Mailed check,Yes,Movies,Yes,Computer,31.349473096479368,18.89404644034525,38,Comedy,3.0611756140700623,1,Female,14,No,Yes,0W77M1PXK9,0
69,9.06727754155662,625.6421503674069,Basic,Electronic check,Yes,Both,No,Tablet,13.741484070150316,168.6472424301225,43,Drama,2.0748935764401484,3,Male,14,No,Yes,HSIV7JLMM8,0
80,10.642973711676504,851.4378969341203,Standard,Credit card,Yes,TV Shows,No,Mobile,33.93404768194344,86.73720816648752,2,Fantasy,3.651417699045836,9,Male,18,No,Yes,ZD07SK8YR4,1
41,18.94836823472409,776.8830976236877,Premium,Bank transfer,No,Movies,Yes,TV,32.336137673512646,132.0898491160318,3,Drama,1.892026715823515,0,Male,1,Yes,Yes,BBFSRINT9X,0
91,19.44540693469535,1769.5320310572768,Basic,Bank transfer,No,TV Shows,Yes,Mobile,25.342478265381487,55.699002554037,11,Action,2.3012226135365945,9,Female,20,No,Yes,ZUFPZ0HUTK,1
80,13.753119639495129,1100.2495711596102,Basic,Mailed check,Yes,Both,Yes,Tablet,2.349641255740724,43.961951002453496,45,Fantasy,4.124258274105509,4,Female,17,No,No,0XVNW8ABUH,0
21,18.607644782596953,390.760540434536,Premium,Credit card,Yes,Movies,Yes,Computer,28.57551103410534,5.041139277779309,7,Drama,3.640954090435339,5,Female,21,No,Yes,I4MRLX40RJ,0
117,10.740609447760487,1256.6513053879771,Basic,Credit card,No,Movies,No,Tablet,12.958797708872757,119.42161607362078,47,Fantasy,2.842038860200262,1,Female,23,Yes,No,P14WW37C0E,0
6,11.796999294926453,70.78199576955872,Standard,Credit card,No,Both,No,Tablet,27.160339481794622,26.374554240001892,26,Action,4.554905066192445,4,Female,16,No,No,202MTF9JK7,0
73,15.886012627785014,1159.678921828306,Premium,Mailed check,Yes,TV Shows,Yes,Mobile,11.24482275220605,173.0703820403239,3,Action,1.1874516186870123,5,Female,5,Yes,No,CJZ0LOXN5E,0
34,10.987445397755852,373.573143523699,Basic,Electronic check,Yes,TV Shows,No,Tablet,25.326424678442432,57.69607120655445,31,Drama,2.4755578884441074,8,Male,24,Yes,Yes,ZJM5PKCWER,0
36,8.900425874509274,320.41533148233384,Basic,Mailed check,No,Both,Yes,TV,16.529063653293484,92.9855008606382,18,Sci-Fi,2.9264585652799213,9,Female,19,No,Yes,Q8T7IVJK4M,1
112,16.86128269178041,1888.4636614794056,Standard,Mailed check,No,Movies,No,TV,35.60103310105306,147.7972539530972,20,Sci-Fi,4.2500857777177945,1,Female,14,No,Yes,GP00VRDM3C,0
4,8.246253925147439,32.985015700589756,Basic,Credit card,No,TV Shows,No,TV,28.696946620990847,20.383727791849452,15,Fantasy,3.234838621207169,8,Male,1,No,Yes,KLSFPKWCJB,0
104,13.534469761465644,1407.5848551924269,Premium,Mailed check,No,TV Shows,No,Mobile,27.95867655854449,94.10577541505997,22,Action,2.2108400200262963,5,Female,16,No,No,9B7E8PI7NL,0
76,8.353101073626151,634.8356815955875,Standard,Mailed check,Yes,Both,Yes,TV,26.758068126658447,81.22874354352113,7,Comedy,3.277948662377061,7,Female,21,Yes,No,XG3SKMQNTQ,0
78,13.122869806950831,1023.5838449421648,Basic,Bank transfer,No,Both,Yes,Mobile,38.519744207555306,107.35202871872568,13,Drama,1.4930087111187178,2,Female,8,Yes,No,GIVLEJOZLJ,0
44,8.066076315618464,354.9073578872124,Basic,Credit card,Yes,Movies,Yes,TV,10.842798723891711,159.33954839942558,18,Drama,3.0623771502537047,8,Female,6,No,No,5W16THEQUA,0
48,15.781150643932634,757.4952309087664,Standard,Mailed check,Yes,Movies,No,TV,16.328447566703765,111.65663640454976,18,Action,2.47535827138577,3,Female,22,No,No,LIG7Z94ZZG,0
39,17.211670064832937,671.2551325284845,Premium,Bank transfer,No,Both,Yes,Computer,26.870192886719007,71.55306462229771,5,Fantasy,2.581724256212134,1,Female,12,Yes,No,7X6T0SRP1J,0
90,13.050761791038765,1174.568561193489,Standard,Bank transfer,No,Both,Yes,Mobile,32.90596865181108,104.72623623007352,46,Comedy,4.26855175272836,1,Male,13,No,Yes,59XRWLATLF,0
102,6.81619706215718,695.2521003400324,Premium,Credit card,No,Both,No,Mobile,15.816143832029333,107.1057516215068,17,Fantasy,2.2567569165764634,0,Male,24,No,Yes,KVX3MS6KNX,0
71,14.325802354548504,1017.1319671729436,Standard,Credit card,No,TV Shows,No,Computer,25.86703357088702,138.3125296899902,37,Action,2.136279473770269,6,Female,14,No,Yes,824F63D2QW,0
74,7.048388803605641,521.5807714668174,Basic,Credit card,No,TV Shows,No,TV,28.413578007166286,13.692910652558291,12,Drama,4.209148899208902,1,Female,24,No,Yes,6TYDJOGDGW,0
89,8.883190540995038,790.6039581485584,Standard,Electronic check,Yes,Both,Yes,TV,23.683803668505153,159.61986787899014,14,Comedy,4.245710685203665,4,Female,4,Yes,Yes,OUSSF9QNM8,0
111,16.885977250956444,1874.3434748561656,Premium,Credit card,No,Both,Yes,TV,29.14490245905875,72.78801099833164,12,Action,4.57607140835255,3,Female,19,No,No,PBXEKVX172,0
39,18.39055770249219,717.2317503971954,Standard,Mailed check,Yes,Both,No,Tablet,5.85792296379466,46.3560747579193,11,Sci-Fi,1.4687877337481403,5,Male,19,No,Yes,V5DRUFRECR,0
19,11.873650653899166,225.59936242408415,Standard,Mailed check,Yes,Both,No,TV,6.011991640764461,42.62574577411624,47,Action,3.439905945049165,6,Male,3,No,No,RZJA19YAXD,1
9,12.543786287575283,112.89407658817755,Premium,Electronic check,Yes,TV Shows,Yes,Computer,36.2488758966554,11.41150827020151,36,Comedy,1.8466306209075625,7,Male,17,Yes,No,VUBWUIMOQE,0
1,5.108220497472531,5.108220497472531,Basic,Credit card,No,Both,No,Computer,23.881360463284743,128.6618831393581,1,Action,3.0941845402734467,9,Female,19,No,Yes,6U2FMHARJK,0
66,9.551346121719828,630.3888440335086,Basic,Mailed check,No,Movies,Yes,Computer,36.06711875955167,26.904731132024963,43,Drama,2.0132937277608987,7,Male,14,Yes,Yes,C2U0VL4HXE,0
25,13.395972006508954,334.8993001627238,Standard,Bank transfer,No,TV Shows,Yes,Mobile,32.80601083625153,47.72965402238038,16,Action,4.424484449517062,6,Male,12,Yes,No,I17913PVF1,1
21,6.922614271510531,145.37489970172115,Standard,Mailed check,Yes,Both,No,Tablet,31.910011621537667,24.351866179648574,16,Drama,4.518148303548788,3,Female,23,Yes,Yes,UQUDREA61F,0
30,6.966498327776215,208.99494983328648,Basic,Electronic check,Yes,TV Shows,No,Computer,3.054875463938338,19.03411289670211,5,Comedy,1.250994702142776,6,Female,12,Yes,No,SL0Z8ZAWRY,0
37,7.512716297577057,277.97050301035114,Standard,Electronic check,No,TV Shows,No,Mobile,7.655463025306563,91.52748242724608,26,Fantasy,4.048222222460852,0,Female,23,No,Yes,ZPRUOOX8T0,0
67,14.009307474322366,938.6236007795984,Basic,Credit card,No,TV Shows,Yes,Tablet,31.011069306053553,12.281017496666433,38,Drama,3.315347899179608,2,Male,8,Yes,No,SRKZDFOUX8,0
39,14.962950761339682,583.5550796922477,Standard,Electronic check,Yes,TV Shows,No,TV,12.818437981928964,165.3843454104812,7,Drama,3.982965837385227,2,Female,5,No,No,MB0HI4KZZO,0
12,18.779158191269005,225.3498982952281,Basic,Bank transfer,Yes,Both,No,Mobile,19.554487752187057,127.52878540462062,19,Drama,4.429474387231146,6,Female,15,Yes,Yes,J9P5Z4SMDI,1
42,14.811140730286224,622.0679106720214,Standard,Mailed check,Yes,TV Shows,Yes,Mobile,21.63547633007901,30.88106213638389,35,Comedy,1.358891491722868,1,Male,18,Yes,Yes,QQ8U84TYVH,0
89,13.667810529824092,1216.435137154344,Basic,Bank transfer,No,Movies,No,Mobile,20.988147372765695,64.87783963464827,2,Sci-Fi,3.7912630836859376,4,Female,14,No,Yes,T7X82FFZUC,0
37,9.03042896065225,334.12587154413325,Premium,Bank transfer,No,Both,No,TV,26.20446974569494,113.37231358789724,18,Drama,4.86257889201304,5,Female,21,Yes,No,29X1YQBSH0,0
117,16.599747872155895,1942.1705010422395,Standard,Credit card,No,Movies,Yes,Computer,31.917543360253347,171.18744499952854,4,Fantasy,2.2906723397192237,4,Female,18,No,No,X32ZORTHNL,0
80,12.976352865531847,1038.1082292425478,Standard,Electronic check,Yes,TV Shows,Yes,Tablet,13.794289859377235,29.75460419818166,22,Comedy,1.2837198234739202,5,Female,20,Yes,No,2GJWTG8J38,1
26,12.598823972345896,327.5694232809933,Standard,Bank transfer,No,Both,No,Computer,20.101183406889863,73.29159136299938,41,Sci-Fi,3.3151449301908924,3,Male,11,No,No,MJW1YYJKZ0,0
21,9.68038980935784,203.28818599651467,Premium,Credit card,No,Movies,No,Computer,9.747966595355866,94.74210894007534,43,Fantasy,2.985254804873572,7,Male,4,No,Yes,UOY5FHIIL4,0
18,10.509903137424908,189.17825647364833,Standard,Electronic check,No,Both,No,Tablet,27.72675803807845,87.9762962109515,34,Sci-Fi,2.2038445354984253,0,Male,13,No,No,B7BIUZQOHI,0
44,19.03192543804243,837.4047192738668,Basic,Bank transfer,No,Both,No,Tablet,14.636211440423311,130.41028120171023,37,Comedy,1.5728845693008306,1,Male,3,No,No,9PN3LFJ3RS,0
93,7.996659594402867,743.6893422794666,Basic,Electronic check,Yes,TV Shows,Yes,Computer,28.028403224060835,82.78297497472562,30,Sci-Fi,2.837309464833662,1,Female,19,Yes,Yes,C6T96BGNO5,0
42,17.264319747615595,725.101429399855,Premium,Bank transfer,Yes,Movies,Yes,TV,29.007381629471364,81.23019485927941,10,Comedy,3.902388028826496,8,Female,22,Yes,Yes,IZF302MH7V,0
104,17.713305053709462,1842.183725585784,Premium,Electronic check,Yes,TV Shows,No,Computer,5.141096141787211,135.8484545076371,26,Action,1.2256744545606764,3,Male,22,No,Yes,CWM9DLDLO2,0
99,15.903373375537765,1574.4339641782385,Basic,Credit card,No,Movies,No,Computer,30.446420411171772,38.58123156819566,16,Sci-Fi,4.0864332784728,0,Female,20,No,No,5NM3ZVH0OC,0
18,10.02389330771889,180.43007953894,Premium,Mailed check,Yes,Movies,Yes,TV,29.98938305703939,71.0045122879439,43,Comedy,3.908819506031327,0,Female,6,No,No,KG1PK2SIDX,0
74,16.726677101235474,1237.774105491425,Premium,Mailed check,Yes,Both,No,Computer,31.44888867119241,34.222952667569835,34,Action,1.957523986813126,2,Female,16,Yes,Yes,R5PISFG2RV,0
87,16.67987641769379,1451.1492483393597,Premium,Electronic check,Yes,TV Shows,Yes,Mobile,21.367297654723675,154.660037626945,37,Fantasy,2.861819592318304,6,Female,18,No,Yes,6W70LUDKD0,0
55,6.262837247286583,344.4560486007621,Standard,Credit card,No,Movies,No,Computer,25.11586184089775,72.93896898759807,30,Fantasy,4.002498743183246,5,Female,22,No,No,5F9UUV4KVK,1
31,16.48163789307221,510.93077468523853,Basic,Electronic check,Yes,Movies,No,Mobile,36.29595838967133,45.08660019034589,4,Fantasy,2.7354926971289597,0,Female,20,No,Yes,MVEZZT2OOD,0
115,5.647294483799872,649.4388656369853,Premium,Bank transfer,Yes,Movies,No,Tablet,8.028866628788839,72.08206167752424,30,Drama,2.169824786131649,2,Male,12,No,Yes,PC008QXZPM,0
9,11.038317490310142,99.34485741279128,Standard,Mailed check,Yes,Movies,No,TV,9.776808906323476,6.3391799241761175,21,Comedy,2.793689878893356,9,Female,24,Yes,Yes,5JESAGW4B5,0
73,8.025324321191947,585.8486754470122,Basic,Electronic check,Yes,Both,No,Tablet,8.126727348511944,177.3775671537425,6,Drama,1.563824635661966,6,Male,10,Yes,Yes,T6SZY475BH,0
15,13.640398284989512,204.60597427484268,Standard,Credit card,No,Movies,Yes,Tablet,28.876740378779452,120.88032884645186,2,Drama,3.546651493397111,1,Male,14,No,No,68F2GV01XY,0
21,16.436759955941497,345.17195907477145,Standard,Electronic check,No,Movies,No,TV,36.05403758749205,40.3442059191396,23,Fantasy,1.884566133092787,4,Female,16,No,Yes,FP4B0VS6EF,0
39,16.37345855742104,638.5648837394205,Basic,Mailed check,Yes,Both,Yes,Mobile,3.807923464530969,167.8769450350978,39,Fantasy,2.783179013892091,7,Female,10,No,Yes,3VCOGYBAYH,0
72,13.778401956297134,992.0449408533937,Premium,Credit card,No,Both,Yes,TV,13.88672500608112,41.5441566800062,5,Fantasy,1.6843793425375897,4,Female,11,No,Yes,BDH1SH50AT,0
101,6.471768165145795,653.6485846797252,Premium,Bank transfer,Yes,Both,No,Mobile,3.8027916362545406,32.51326932853666,11,Fantasy,1.5938132569294767,0,Male,15,No,No,MNXETAUL9K,0
71,14.299566074683204,1015.2691913025076,Standard,Electronic check,No,TV Shows,Yes,Tablet,35.16653050014078,154.36504744798472,7,Action,2.2367618108989764,0,Male,23,Yes,Yes,NFQX26BQ9B,0
5,11.600889540884229,58.00444770442114,Standard,Mailed check,No,Both,Yes,TV,33.733637442159406,86.39417032066044,14,Action,1.7090674527000336,7,Female,6,No,Yes,ELI9M154MG,0
84,5.890119111878308,494.7700053977779,Basic,Mailed check,No,TV Shows,No,Computer,1.711515720930099,168.1703831876217,11,Sci-Fi,3.985594422928533,4,Male,2,No,No,B1CTPHFA8T,0
76,7.850148161592351,596.6112602810186,Basic,Electronic check,No,Both,No,Computer,31.06286716817451,126.173492417072,2,Comedy,1.570518350678602,8,Male,2,Yes,Yes,9QFR01ZOU3,0
66,12.851527102225424,848.2007887468781,Premium,Electronic check,Yes,TV Shows,No,Mobile,15.115609387398887,171.14843445724568,34,Drama,2.19083181020689,9,Male,8,Yes,No,ISL3X6YPI0,0
63,9.993172878593398,629.5698913513841,Premium,Electronic check,No,Movies,Yes,Computer,1.9091766872796208,83.90950711148211,32,Comedy,2.7742362338040625,4,Female,5,Yes,No,S092SKNT7C,0
82,8.621494213553177,706.9625255113606,Premium,Electronic check,No,TV Shows,No,TV,27.69783820498541,23.167984848735365,42,Action,3.6331632013221857,7,Male,10,No,No,D8VTOK4TSF,0
45,14.580482121994637,656.1216954897586,Premium,Electronic check,No,TV Shows,Yes,TV,28.488200056832103,99.99946786342508,5,Action,1.3584547600818002,5,Female,8,No,Yes,TGQRIG46C4,0
3,15.270589561032883,45.811768683098656,Standard,Credit card,No,Both,No,TV,10.468033238382771,173.27137299575452,28,Action,4.874839524590397,0,Female,10,Yes,Yes,8NWWLGX0FY,0
57,13.464902532016636,767.4994443249483,Standard,Mailed check,Yes,TV Shows,No,Computer,15.545972694876248,151.46340646209305,20,Comedy,3.4501355497403634,5,Female,11,Yes,No,L79QUT1SCV,0
109,5.4183861662974575,590.6040921264229,Premium,Bank transfer,Yes,Movies,Yes,TV,29.694192677529784,110.06201867936429,14,Action,4.2394804470955645,6,Male,21,No,Yes,YFIMNS99VR,0
65,17.42037326459136,1132.3242621984382,Standard,Credit card,Yes,TV Shows,No,Tablet,23.585193848200845,83.52650081751412,41,Drama,4.289981859344209,8,Female,13,No,Yes,7RVQUO6MI2,0
14,15.006004060002258,210.0840568400316,Basic,Electronic check,Yes,Both,Yes,Mobile,32.11582492455839,21.236693893763913,37,Fantasy,3.13185718013951,7,Male,7,No,Yes,RPKSMBJU9D,0
26,10.479310380824746,272.4620699014434,Standard,Bank transfer,Yes,TV Shows,Yes,Tablet,34.13570931603421,97.71938682364484,49,Fantasy,1.92425367896792,6,Male,22,No,Yes,2B1LYBNQ0F,0
74,17.928577764755346,1326.7147545918956,Basic,Mailed check,Yes,Movies,Yes,Tablet,15.740898385585238,58.094230114164155,18,Drama,3.342905005667868,7,Male,23,Yes,No,GNNLH6EQ87,0
114,11.794603259863669,1344.5847716244582,Standard,Credit card,No,TV Shows,Yes,Mobile,34.873236293444755,70.30129060957984,16,Drama,2.838878397721844,1,Male,7,Yes,No,MOMLZMD310,0
97,8.250392370842565,800.2880599717288,Basic,Mailed check,No,Both,Yes,Computer,8.994180410348923,50.904900847887035,43,Comedy,4.968824137476874,7,Female,19,Yes,Yes,RY5HNN3P31,0
79,9.700561646026628,766.3443700361037,Basic,Bank transfer,No,Movies,Yes,Mobile,10.318431397499891,67.44901426645208,18,Sci-Fi,4.865365737257044,8,Female,10,Yes,No,YD3K0263CE,1
87,11.792256013330112,1025.9262731597198,Basic,Credit card,No,Movies,No,TV,8.68874128198394,52.231486511060794,48,Drama,1.9237838607234083,6,Female,15,No,Yes,ZGSPS8IX8J,0
94,13.045015713154603,1226.2314770365329,Standard,Electronic check,Yes,Both,Yes,Tablet,34.21587489889589,8.918165216457261,48,Action,1.361566357256259,0,Female,7,Yes,No,JO0RKMOYKH,0
104,19.939361100709284,2073.6935544737657,Standard,Mailed check,No,TV Shows,Yes,TV,27.465579084263847,9.748059346070718,2,Action,2.629368498278956,7,Male,14,No,Yes,3JSPEW7MJK,0
32,16.28651941047858,521.1686211353145,Basic,Electronic check,Yes,Movies,Yes,Computer,11.561023015925596,26.55733213227887,32,Comedy,1.814209056190085,9,Male,4,Yes,No,N0726WYPR9,1
78,12.221917959716802,953.3096008579104,Standard,Mailed check,No,Movies,Yes,Tablet,27.9056020546436,133.9235719033125,6,Fantasy,2.0834321609330697,5,Male,8,No,No,S35Q0A1B7Y,0
37,15.731950530482532,582.0821696278537,Premium,Credit card,No,Movies,Yes,TV,30.485977176722137,51.877775262823285,8,Comedy,1.150935079800545,6,Female,7,No,Yes,YMM1TPOXU0,1
28,6.813101215151099,190.76683402423075,Standard,Bank transfer,Yes,Movies,No,TV,6.661053389574887,32.422727519313774,28,Fantasy,3.2042961248273705,6,Female,1,No,No,HTVIIYQUEA,1
62,16.225502668916185,1005.9811654728036,Basic,Bank transfer,Yes,Movies,No,Computer,14.477358770301766,173.70892389033122,7,Sci-Fi,3.033995176735521,6,Female,2,Yes,Yes,8R88FIY9B5,0
35,8.098254373033662,283.43890305617816,Premium,Mailed check,Yes,TV Shows,No,TV,38.09416412633596,142.10205053180553,2,Sci-Fi,3.63990437494252,2,Male,24,Yes,No,4X1AI9X7TS,1
86,11.015273009904757,947.3134788518088,Standard,Electronic check,No,TV Shows,No,Computer,9.018554232337852,170.5213611612846,26,Action,1.9924697059802372,0,Male,13,Yes,Yes,GKSMORQSU4,0
91,14.527563072647222,1322.0082396108971,Premium,Credit card,Yes,TV Shows,Yes,Computer,6.204477902657118,149.30344182758589,33,Fantasy,4.692830582450181,4,Male,5,No,No,OZYRTVBM4V,0
6,10.731080961647985,64.3864857698879,Standard,Bank transfer,Yes,Both,Yes,Computer,17.652610060080487,104.6102907286158,7,Drama,3.112374735226096,1,Female,15,No,No,2K4GXRGST3,0
5,12.178414108469903,60.892070542349515,Premium,Credit card,No,Movies,Yes,TV,32.24824602735037,123.34114231635093,47,Sci-Fi,4.239183876667143,6,Male,6,Yes,Yes,VYS3T6DSAF,0
1,7.756742592534307,7.756742592534307,Basic,Electronic check,Yes,Movies,Yes,Tablet,11.357874536552504,34.41074513046382,13,Comedy,2.842949706608779,2,Female,1,No,Yes,ZW4Y17TN8M,1
86,9.744143999913112,837.9963839925277,Basic,Bank transfer,No,TV Shows,Yes,TV,39.40893747902992,32.404150344976834,18,Action,4.4117990801294535,7,Female,4,No,Yes,TJOV3GZWM1,0
23,5.538967180228258,127.39624514524992,Standard,Electronic check,No,Both,No,TV,10.32360314516543,138.69238532898297,29,Drama,1.9927385763273264,7,Female,24,Yes,No,L2BWUPQ8SN,1
84,7.646370436582171,642.2951166729023,Standard,Electronic check,No,Both,No,Tablet,11.932964635901442,71.46855946279983,2,Sci-Fi,3.5814740963015272,5,Male,20,Yes,No,DUBQMJCTD0,0
100,18.107216881900257,1810.7216881900256,Premium,Credit card,Yes,TV Shows,No,Mobile,34.8427327962072,91.97767462227432,27,Action,1.2188463565443106,4,Male,4,No,No,XLCLHA7RNA,0
101,19.33204490948201,1952.5365358576832,Basic,Electronic check,No,Movies,No,TV,7.630277682545931,126.23608640312068,38,Comedy,4.713701052043765,6,Male,0,Yes,No,Z0786WBRPT,0
102,16.299871520840938,1662.5868951257758,Standard,Mailed check,No,Movies,Yes,Computer,15.064085930908128,132.11530704477602,21,Drama,4.252267130892462,4,Male,7,No,Yes,VX07MMALV2,0
43,7.584799295373497,326.14636970106034,Premium,Credit card,Yes,Both,Yes,Computer,37.13251287692073,149.6249562325071,23,Drama,1.7215410392806154,8,Male,8,Yes,Yes,8I8N7XDM09,0
47,19.343389694057823,909.1393156207176,Basic,Bank transfer,Yes,Both,No,Tablet,28.28770012365988,162.77113719552145,39,Sci-Fi,4.896477668773014,0,Female,22,Yes,No,BQU4R2UBZF,0
118,9.646631923843202,1138.3025670134978,Premium,Credit card,No,Both,Yes,Mobile,23.36262523408001,84.33553226423346,1,Drama,2.96983291960699,3,Male,7,No,Yes,XNT1UP1537,0
30,9.618096789359477,288.54290368078426,Basic,Bank transfer,No,Movies,No,Mobile,24.634520950548858,76.44949494585371,2,Sci-Fi,2.3586408124282094,9,Male,12,No,No,ARVHHRB6NK,0
73,13.836706109535593,1010.0795459960982,Basic,Electronic check,Yes,Movies,Yes,Mobile,5.672644644169011,92.86609977100122,7,Action,4.533937143430817,0,Male,19,Yes,No,075T5OXJS5,0
26,19.30402244112428,501.90458346923134,Basic,Mailed check,Yes,TV Shows,No,Mobile,22.66909665375516,173.92577333212077,27,Fantasy,1.910068335685042,7,Female,3,Yes,Yes,ZD2A4NAKFM,0
56,5.348788836749212,299.53217485795585,Basic,Credit card,Yes,Both,Yes,Computer,9.031265510277926,178.2910270315633,16,Comedy,3.906629859779611,4,Female,6,No,Yes,ZN46ZD6MLY,0
119,16.649678376175633,1981.3117267649,Standard,Mailed check,No,Movies,Yes,Computer,15.08581576255636,24.47797752792749,9,Comedy,1.5457126499084062,0,Female,24,No,Yes,CK9IXBUQVF,0
12,10.718213281358972,128.61855937630767,Premium,Credit card,Yes,Movies,No,TV,20.315888852508365,138.34648257198114,21,Action,4.9126721531391055,0,Female,10,No,Yes,WDSG2DEWO7,0
73,5.753385530698523,419.9971437409922,Basic,Credit card,No,TV Shows,No,TV,11.351975555177898,85.23958677658464,41,Action,4.22445128890735,0,Male,19,No,No,5C1JAA7MQD,0
3,18.027335269965867,54.0820058098976,Basic,Bank transfer,Yes,Movies,No,TV,13.127505858578356,76.87471578465382,25,Fantasy,3.2460300517885496,9,Male,11,No,Yes,XJH206YA4J,1
47,16.52375477407919,776.6164743817219,Basic,Credit card,No,Movies,No,Tablet,5.6979401186531025,152.5567407477332,0,Drama,2.4272430349411716,3,Male,12,No,No,S80LL71PE3,1
5,6.10638820300539,30.531941015026952,Premium,Credit card,Yes,Both,Yes,Computer,23.047163896509844,85.27327492823686,16,Sci-Fi,2.2894056676262484,6,Male,3,No,No,V845HKYF4S,0
98,17.31549068024031,1696.9180866635502,Basic,Electronic check,No,Both,No,TV,5.546415987849512,104.09697092793635,37,Fantasy,2.9801723203766985,6,Female,12,Yes,No,300K5YSQY1,0
34,18.483934383688595,628.4537690454123,Basic,Credit card,No,Movies,Yes,Mobile,20.89292458006621,47.59674116787317,39,Sci-Fi,1.7482727430466207,6,Female,1,Yes,Yes,4LWETJ0Y1J,0
30,6.338365116366794,190.15095349100383,Standard,Credit card,Yes,Movies,Yes,Mobile,39.68594647573085,36.32102122575424,20,Comedy,3.1043368015910726,4,Female,7,No,Yes,T1WBE9NJUU,0
97,7.974815043362273,773.5570592061405,Premium,Mailed check,Yes,TV Shows,No,Computer,39.029223784221095,78.00966776793722,22,Action,4.2375511705212014,3,Male,24,Yes,No,XQJAT5B24Z,0
1,16.08617709610379,16.08617709610379,Premium,Bank transfer,Yes,Movies,Yes,Tablet,35.5243628291499,73.16052319721246,28,Action,1.550158933013312,9,Female,18,Yes,Yes,CECD0TB62J,0
